millis, featureCount, featuresVal, problemCount, problemsVal, totalVal
8536,29,53.843080,2,0.000000,48.647101
8567,30,55.344946,4,0.000000,36.107256
8667,30,55.344946,4,0.000000,36.107256
8726,31,58.533526,3,0.000000,39.650069
8847,31,58.533526,3,0.000000,39.650069
8884,31,58.533526,6,0.000000,0.000000
8894,31,58.533526,8,0.000000,0.000000
8905,31,58.533526,7,0.000000,0.000000
8946,32,62.171756,9,0.000000,0.000000
8956,32,62.171756,9,0.000000,0.000000
8975,32,62.171756,8,0.000000,0.000000
8996,32,62.171756,7,0.000000,0.000000
9045,32,62.171756,9,0.000000,0.000000
9096,32,62.171756,8,0.000000,0.000000
9154,32,62.171756,7,0.000000,0.000000
9177,32,62.171756,6,0.000000,0.000000
9286,32,62.171756,5,0.000000,0.000000
9456,32,62.171756,4,0.000000,0.000000
9486,33,64.013338,3,0.000000,45.548932
9486,33,64.013338,3,0.000000,45.548932
9506,33,64.013338,6,0.000000,44.222993
9585,33,64.013338,9,0.000000,0.000000
9585,33,64.013338,8,0.000000,0.000000
9696,33,64.013338,7,0.000000,0.000000
9796,34,65.338232,6,0.000000,0.000000
9816,34,65.338232,6,0.000000,0.000000
9855,34,65.338232,5,0.000000,0.000000
9876,34,65.338232,4,0.000000,0.000000
9969,35,67.525674,3,0.000000,48.044541
9976,35,67.525674,3,0.000000,48.044541
10116,35,67.525674,2,0.000000,48.618485
10154,35,67.525674,1,0.000000,54.020539
10205,35,67.525674,0,0.000000,67.525674
10255,36,67.621662,3,0.000000,47.112638
10396,36,67.621662,3,0.000000,47.112638
10436,37,69.103432,2,0.000000,53.532792
10476,37,69.103432,2,0.000000,53.532792
10595,37,69.103432,1,0.000000,55.282745
10595,38,69.299141,4,0.000000,0.000000
10615,38,69.299141,4,0.000000,0.000000
10636,39,70.673942,7,0.000000,0.000000
10685,39,70.673942,7,0.000000,0.000000
10755,39,70.673942,6,0.000000,0.000000
10755,39,70.673942,6,0.000000,0.000000
10775,39,70.673942,11,0.000000,0.000000
10796,39,70.673942,11,0.000000,0.000000
10845,39,70.673942,10,0.000000,0.000000
10865,39,70.673942,13,0.000000,0.000000
10905,39,70.673942,12,0.000000,0.000000
11045,39,70.673942,11,0.000000,0.000000
11045,39,70.673942,10,0.000000,0.000000
11097,40,72.912237,9,0.000000,0.000000
11117,41,75.298233,9,0.000000,0.000000
11185,41,75.298233,9,0.000000,0.000000
11194,41,75.298233,8,0.000000,0.000000
11266,41,75.298233,7,0.000000,51.628547
11296,41,75.298233,10,0.000000,50.016974
11325,41,75.298233,9,0.000000,50.087429
11365,41,75.298233,12,0.000000,0.000000
11437,41,75.298233,11,0.000000,0.000000
11447,41,75.298233,10,0.000000,0.000000
11565,41,75.298233,9,0.000000,0.000000
11585,41,75.298233,8,0.000000,0.000000
11616,41,75.298233,7,0.000000,0.000000
11666,41,75.298233,6,0.000000,0.000000
11696,41,75.298233,5,0.000000,0.000000
11716,41,75.298233,4,0.000000,0.000000
11785,41,75.298233,3,0.000000,53.260805
11825,41,75.298233,2,0.000000,66.576006
11866,41,75.298233,1,0.000000,73.973340
12255,42,75.696078,0,0.000000,75.696078
12345,43,78.121561,0,0.000000,78.121561
12634,44,79.421671,0,0.000000,79.421671
12645,44,79.421671,0,0.000000,79.421671
12856,44,79.421671,3,0.000000,56.897155
12985,45,82.011863,6,0.000000,0.000000
13006,46,83.009833,6,0.000000,0.000000
13057,47,83.527813,6,0.000000,0.000000
13146,47,83.527813,6,0.000000,0.000000
13156,48,85.729335,5,0.000000,0.000000
13235,48,85.729335,5,0.000000,0.000000
13235,48,85.729335,4,0.000000,60.415361
13287,48,85.729335,3,0.000000,61.288534
13287,48,85.729335,2,0.000000,76.610668
13386,48,85.729335,1,0.000000,77.156401
13426,48,85.729335,0,0.000000,85.729335
13436,48,85.729335,3,0.000000,59.860183
13605,49,88.255861,7,0.000000,0.000000
13726,50,91.266018,7,0.000000,0.000000
13737,50,91.266018,7,0.000000,0.000000
13786,50,91.266018,11,0.000000,0.000000
13836,50,91.266018,15,0.000000,0.000000
13904,50,91.266018,14,0.000000,0.000000
14015,51,94.689488,18,0.000000,0.000000
14104,51,94.689488,18,0.000000,0.000000
14116,51,94.689488,17,0.000000,0.000000
14217,51,94.689488,16,0.000000,0.000000
14405,52,97.717373,20,0.000000,0.000000
14436,52,97.717373,20,0.000000,0.000000
14445,52,97.717373,24,0.000000,0.000000
14445,52,97.717373,24,0.000000,0.000000
14456,52,97.717373,27,0.000000,0.000000
14507,52,97.717373,26,0.000000,0.000000
14585,52,97.717373,25,0.000000,0.000000
14607,52,97.717373,24,0.000000,0.000000
14717,52,97.717373,28,0.000000,0.000000
14736,52,97.717373,27,0.000000,0.000000
14765,52,97.717373,26,0.000000,0.000000
14945,52,97.717373,25,0.000000,0.000000
15035,53,100.536321,24,0.000000,0.000000
15064,53,100.536321,24,0.000000,0.000000
15076,53,100.536321,23,0.000000,0.000000
15135,53,100.536321,22,0.000000,0.000000
15164,53,100.536321,21,0.000000,0.000000
15265,53,100.536321,20,0.000000,0.000000
15295,53,100.536321,19,0.000000,0.000000
15435,53,100.536321,18,0.000000,63.421414
15555,53,100.536321,17,0.000000,63.421414
15575,53,100.536321,16,0.000000,65.588727
15655,53,100.536321,15,0.000000,66.130555
15655,53,100.536321,14,0.000000,66.130555
15666,53,100.536321,13,0.000000,67.949654
15737,53,100.536321,12,0.000000,68.742202
15816,53,100.536321,11,0.000000,69.210242
15826,53,100.536321,10,0.000000,69.928780
15895,53,100.536321,9,0.000000,69.928780
15985,53,100.536321,8,0.000000,69.928780
15985,53,100.536321,8,0.000000,69.928780
16016,53,100.536321,11,0.000000,66.884316
16125,53,100.536321,10,0.000000,66.884316
16125,53,100.536321,9,0.000000,67.118336
16445,53,100.536321,8,0.000000,67.118336
16766,53,100.536321,7,0.000000,68.133157
16915,53,100.536321,6,0.000000,68.678176
17197,53,100.536321,5,0.000000,70.263272
17286,53,100.536321,4,0.000000,70.356508
17286,53,100.536321,3,0.000000,70.356508
17535,54,101.640407,2,0.000000,73.181093
17786,54,101.640407,2,0.000000,73.181093
17825,54,101.640407,6,0.000000,0.000000
17886,54,101.640407,5,0.000000,0.000000
18065,54,101.640407,4,0.000000,79.766605
18386,55,103.414893,3,0.000000,81.627828
18404,55,103.414893,3,0.000000,81.627828
18486,55,103.414893,2,0.000000,82.511097
18505,56,106.515340,1,0.000000,85.212272
18526,57,110.211302,1,0.000000,88.169041
18775,57,110.211302,1,0.000000,88.169041
18816,58,111.392817,5,0.000000,0.000000
18825,59,113.145866,5,0.000000,0.000000
18935,60,113.464349,5,0.000000,0.000000
19096,60,113.464349,5,0.000000,0.000000
19116,60,113.464349,9,0.000000,0.000000
19156,60,113.464349,8,0.000000,0.000000
19186,60,113.464349,7,0.000000,0.000000
19237,60,113.464349,6,0.000000,0.000000
19244,60,113.464349,5,0.000000,0.000000
19274,60,113.464349,9,0.000000,0.000000
19274,60,113.464349,8,0.000000,0.000000
19437,60,113.464349,7,0.000000,0.000000
19437,60,113.464349,7,0.000000,0.000000
19496,60,113.464349,5,0.000000,87.667110
19606,60,113.464349,4,0.000000,109.583888
19726,61,115.916233,8,0.000000,0.000000
19726,61,115.916233,8,0.000000,0.000000
19726,61,115.916233,12,0.000000,0.000000
19806,61,115.916233,11,0.000000,0.000000
19847,61,115.916233,15,0.000000,0.000000
19847,61,115.916233,14,0.000000,0.000000
20026,61,115.916233,13,0.000000,0.000000
20236,61,115.916233,12,0.000000,0.000000
20306,61,115.916233,11,0.000000,0.000000
20315,61,115.916233,10,0.000000,0.000000
20376,61,115.916233,14,0.000000,0.000000
20536,61,115.916233,13,0.000000,0.000000
20615,61,115.916233,12,0.000000,0.000000
20727,61,115.916233,11,0.000000,0.000000
20865,61,115.916233,10,0.000000,0.000000
20897,61,115.916233,9,0.000000,0.000000
20926,61,115.916233,8,0.000000,0.000000
20954,61,115.916233,7,0.000000,0.000000
20996,61,115.916233,6,0.000000,0.000000
21105,61,115.916233,5,0.000000,0.000000
21146,61,115.916233,4,0.000000,0.000000
21337,62,117.430343,3,0.000000,0.000000
21404,62,117.430343,3,0.000000,0.000000
21584,62,117.430343,2,0.000000,0.000000
21615,62,117.430343,1,0.000000,116.817372
21796,62,117.430343,0,0.000000,117.430343
21835,63,119.717178,5,0.000000,0.000000
21905,64,121.186674,5,0.000000,0.000000
21926,64,121.186674,5,0.000000,0.000000
21934,64,121.186674,9,0.000000,0.000000
21976,65,122.866952,8,0.000000,0.000000
22156,65,122.866952,8,0.000000,0.000000
22166,65,122.866952,7,0.000000,0.000000
22195,65,122.866952,6,0.000000,0.000000
22236,66,125.804394,5,0.000000,0.000000
22245,66,125.804394,5,0.000000,0.000000
22256,66,125.804394,4,0.000000,110.317642
22317,66,125.804394,3,0.000000,111.680341
22365,66,125.804394,2,0.000000,112.194879
22426,66,125.804394,1,0.000000,113.223954
22426,66,125.804394,1,0.000000,113.223954
22595,66,125.804394,10,0.000000,0.000000
22606,67,128.338792,9,0.000000,0.000000
22724,67,128.338792,9,0.000000,0.000000
22775,68,131.399718,8,0.000000,0.000000
22805,69,133.795688,8,0.000000,0.000000
22865,69,133.795688,8,0.000000,0.000000
22907,69,133.795688,7,0.000000,92.366930
23066,69,133.795688,12,0.000000,0.000000
23095,69,133.795688,11,0.000000,0.000000
23156,69,133.795688,10,0.000000,0.000000
23194,69,133.795688,9,0.000000,0.000000
23205,69,133.795688,8,0.000000,92.893757
23435,69,133.795688,13,0.000000,0.000000
23475,69,133.795688,12,0.000000,0.000000
23485,70,137.201973,17,0.000000,0.000000
23595,70,137.201973,17,0.000000,0.000000
23657,70,137.201973,22,0.000000,0.000000
23715,70,137.201973,26,0.000000,0.000000
23746,70,137.201973,26,0.000000,0.000000
23765,70,137.201973,25,0.000000,0.000000
23815,70,137.201973,24,0.000000,0.000000
24016,70,137.201973,23,0.000000,0.000000
24345,70,137.201973,22,0.000000,0.000000
24456,70,137.201973,21,0.000000,0.000000
24475,70,137.201973,20,0.000000,0.000000
24516,70,137.201973,19,0.000000,0.000000
24595,70,137.201973,18,0.000000,0.000000
24785,70,137.201973,17,0.000000,0.000000
24855,70,137.201973,16,0.000000,0.000000
24917,70,137.201973,15,0.000000,0.000000
24947,70,137.201973,14,0.000000,0.000000
25065,70,137.201973,13,0.000000,0.000000
25306,70,137.201973,12,0.000000,0.000000
25546,70,137.201973,11,0.000000,0.000000
25576,70,137.201973,10,0.000000,0.000000
25705,70,137.201973,9,0.000000,0.000000
25776,70,137.201973,8,0.000000,0.000000
26045,70,137.201973,7,0.000000,94.979741
26055,70,137.201973,6,0.000000,94.979741
26226,70,137.201973,5,0.000000,96.704840
26495,70,137.201973,4,0.000000,120.881050
26636,71,137.603390,3,0.000000,121.998451
26766,71,137.603390,3,0.000000,121.998451
26796,71,137.603390,2,0.000000,122.764865
26816,71,137.603390,7,0.000000,97.706105
27035,71,137.603390,6,0.000000,98.568655
27566,72,139.511703,5,0.000000,100.231660
27657,73,140.726833,5,0.000000,101.106555
27726,73,140.726833,5,0.000000,101.106555
27755,73,140.726833,4,0.000000,101.178810
27835,73,140.726833,3,0.000000,101.178810
27846,73,140.726833,2,0.000000,126.473512
27977,73,140.726833,1,0.000000,126.654150
27977,73,140.726833,1,0.000000,126.654150
28064,74,142.485815,5,0.000000,0.000000
28166,74,142.485815,5,0.000000,0.000000
28274,75,143.770344,10,0.000000,0.000000
28327,76,146.942874,10,0.000000,0.000000
28434,76,146.942874,10,0.000000,0.000000
28456,76,146.942874,15,0.000000,0.000000
28515,76,146.942874,14,0.000000,0.000000
28547,76,146.942874,13,0.000000,0.000000
28627,77,150.373441,12,0.000000,0.000000
28797,77,150.373441,12,0.000000,0.000000
29016,77,150.373441,11,0.000000,0.000000
29027,77,150.373441,16,0.000000,0.000000
29116,77,150.373441,21,0.000000,0.000000
29286,78,151.062043,26,0.000000,0.000000
29376,78,151.062043,26,0.000000,0.000000
29395,78,151.062043,31,0.000000,0.000000
29407,78,151.062043,30,0.000000,0.000000
29526,78,151.062043,29,0.000000,0.000000
30306,78,151.062043,28,0.000000,0.000000
30377,78,151.062043,27,0.000000,0.000000
30435,78,151.062043,26,0.000000,0.000000
30636,78,151.062043,25,0.000000,0.000000
30666,78,151.062043,24,0.000000,0.000000
30766,78,151.062043,23,0.000000,0.000000
30876,78,151.062043,22,0.000000,0.000000
30956,78,151.062043,21,0.000000,0.000000
31116,78,151.062043,20,0.000000,0.000000
31255,78,151.062043,19,0.000000,0.000000
31415,78,151.062043,18,0.000000,98.492422
31725,78,151.062043,17,0.000000,98.711145
31756,78,151.062043,16,0.000000,98.711145
31804,78,151.062043,15,0.000000,99.148593
31846,78,151.062043,14,0.000000,99.644386
32035,78,151.062043,13,0.000000,99.961003
32155,78,151.062043,12,0.000000,100.423433
32224,78,151.062043,11,0.000000,100.423433
32246,78,151.062043,10,0.000000,100.423433
32246,78,151.062043,9,0.000000,102.893441
32277,78,151.062043,8,0.000000,103.017390
32497,78,151.062043,7,0.000000,104.283857
32687,78,151.062043,6,0.000000,104.627353
32935,78,151.062043,5,0.000000,106.911574
33156,78,151.062043,4,0.000000,133.639468
33345,79,152.981581,3,0.000000,137.084533
33456,79,152.981581,3,0.000000,137.084533
33557,79,152.981581,2,0.000000,137.394404
33794,79,152.981581,1,0.000000,137.683423
33815,80,155.983375,6,0.000000,0.000000
33897,81,159.592832,6,0.000000,0.000000
34006,81,159.592832,6,0.000000,0.000000
34165,81,159.592832,5,0.000000,0.000000
34197,81,159.592832,4,0.000000,0.000000
34217,81,159.592832,3,0.000000,0.000000
34266,81,159.592832,2,0.000000,0.000000
34417,81,159.592832,1,0.000000,143.633549
34446,81,159.592832,6,0.000000,0.000000
34476,82,163.047176,11,0.000000,0.000000
34565,83,166.812833,11,0.000000,0.000000
34586,83,166.812833,11,0.000000,0.000000
34654,83,166.812833,16,0.000000,0.000000
34786,83,166.812833,15,0.000000,0.000000
34806,84,169.417632,14,0.000000,0.000000
35055,84,169.417632,14,0.000000,0.000000
35216,84,169.417632,13,0.000000,0.000000
35226,84,169.417632,12,0.000000,0.000000
35436,84,169.417632,17,0.000000,0.000000
35736,84,169.417632,22,0.000000,0.000000
35765,84,169.417632,21,0.000000,0.000000
35826,84,169.417632,20,0.000000,0.000000
36066,84,169.417632,19,0.000000,0.000000
36186,84,169.417632,18,0.000000,0.000000
36216,84,169.417632,17,0.000000,0.000000
36394,84,169.417632,16,0.000000,0.000000
36505,84,169.417632,15,0.000000,0.000000
36675,84,169.417632,14,0.000000,0.000000
36797,84,169.417632,13,0.000000,0.000000
36887,84,169.417632,12,0.000000,0.000000
36956,84,169.417632,11,0.000000,0.000000
37006,85,171.964685,10,0.000000,0.000000
37135,85,171.964685,10,0.000000,0.000000
37255,85,171.964685,9,0.000000,0.000000
37425,85,171.964685,8,0.000000,0.000000
37546,85,171.964685,7,0.000000,0.000000
37567,85,171.964685,12,0.000000,0.000000
37677,85,171.964685,11,0.000000,0.000000
38036,85,171.964685,10,0.000000,0.000000
38274,85,171.964685,9,0.000000,0.000000
38405,85,171.964685,8,0.000000,0.000000
38646,85,171.964685,7,0.000000,0.000000
39085,85,171.964685,6,0.000000,0.000000
39247,85,171.964685,5,0.000000,0.000000
39266,85,171.964685,4,0.000000,0.000000
39364,85,171.964685,3,0.000000,0.000000
39746,86,173.402168,2,0.000000,169.581588
39936,87,174.320728,2,0.000000,170.500149
39995,88,174.530784,2,0.000000,170.710205
40055,88,174.530784,2,0.000000,170.710205
40136,89,174.587919,7,0.000000,0.000000
40255,89,174.587919,7,0.000000,0.000000
40405,89,174.587919,6,0.000000,0.000000
40466,89,174.587919,5,0.000000,0.000000
40486,89,174.587919,4,0.000000,0.000000
40495,89,174.587919,9,0.000000,0.000000
40706,89,174.587919,14,0.000000,0.000000
40855,89,174.587919,19,0.000000,0.000000
40926,89,174.587919,18,0.000000,0.000000
41035,90,174.705437,17,0.000000,0.000000
41156,91,175.607866,17,0.000000,0.000000
41227,91,175.607866,17,0.000000,0.000000
41284,91,175.607866,16,0.000000,0.000000
41335,91,175.607866,15,0.000000,0.000000
41396,91,175.607866,14,0.000000,0.000000
41445,91,175.607866,13,0.000000,0.000000
41466,91,175.607866,12,0.000000,0.000000
41596,91,175.607866,17,0.000000,0.000000
41714,91,175.607866,21,0.000000,0.000000
41766,91,175.607866,21,0.000000,0.000000
41816,91,175.607866,20,0.000000,0.000000
41875,91,175.607866,19,0.000000,0.000000
41986,91,175.607866,18,0.000000,0.000000
42055,91,175.607866,17,0.000000,0.000000
42186,91,175.607866,16,0.000000,0.000000
42777,91,175.607866,14,0.000000,0.000000
42796,91,175.607866,14,0.000000,0.000000
43416,91,175.607866,13,0.000000,0.000000
43455,91,175.607866,12,0.000000,123.594102
43545,91,175.607866,11,0.000000,123.594102
43686,91,175.607866,10,0.000000,123.594102
43797,91,175.607866,9,0.000000,125.427980
43985,91,175.607866,8,0.000000,125.427980
44006,91,175.607866,7,0.000000,125.590417
44166,91,175.607866,6,0.000000,157.014463
44226,91,175.607866,5,0.000000,157.014463
44355,91,175.607866,4,0.000000,174.460514
44694,91,175.607866,3,0.000000,175.379075
44886,91,175.607866,2,0.000000,175.431589
