millis, featureCount, featuresVal, problemCount, problemsVal, totalVal
9058,36,68.900475,2,0.000000,67.239985
9067,36,68.900475,2,0.000000,67.239985
9387,37,68.996463,1,0.000000,68.086906
9387,38,70.478233,1,0.000000,69.568675
9396,38,70.478233,1,0.000000,69.568675
9437,38,70.478233,0,0.000000,70.478233
9466,38,70.478233,2,0.000000,61.461711
9557,38,70.478233,4,0.000000,49.169369
9937,38,70.478233,6,0.000000,48.174914
10076,39,72.716528,8,0.000000,48.719613
10227,40,73.114373,8,0.000000,49.006061
10257,40,73.114373,8,0.000000,49.006061
10377,40,73.114373,7,0.000000,50.072935
10407,40,73.114373,9,0.000000,50.072935
10467,41,75.933321,8,0.000000,53.677536
10478,41,75.933321,8,0.000000,53.677536
10486,41,75.933321,7,0.000000,54.009021
10597,42,76.129030,9,0.000000,52.941252
10746,42,76.129030,9,0.000000,52.941252
10746,42,76.129030,8,0.000000,52.941252
10767,42,76.129030,7,0.000000,53.344145
10827,42,76.129030,6,0.000000,53.344145
10955,42,76.129030,5,0.000000,53.344145
11016,42,76.129030,4,0.000000,54.007115
11036,42,76.129030,3,0.000000,54.007115
11066,43,78.515026,2,0.000000,56.530819
11087,43,78.515026,2,0.000000,62.812021
11096,43,78.515026,1,0.000000,62.812021
11136,43,78.515026,0,0.000000,78.515026
11156,43,78.515026,2,0.000000,70.305463
11187,43,78.515026,4,0.000000,56.244371
11446,43,78.515026,6,0.000000,54.722139
11557,44,79.033007,8,0.000000,54.954174
11775,44,79.033007,8,0.000000,54.954174
11898,44,79.033007,7,0.000000,54.954174
12066,44,79.033007,6,0.000000,55.240622
12337,44,79.033007,8,0.000000,55.240622
12425,44,79.033007,7,0.000000,55.240622
12537,45,80.030976,6,0.000000,55.959161
12716,45,80.030976,6,0.000000,55.959161
12767,45,80.030976,5,0.000000,56.973982
12846,46,81.331086,4,0.000000,57.910061
12867,46,81.331086,4,0.000000,57.910061
13028,46,81.331086,3,0.000000,72.387576
13035,46,81.331086,2,0.000000,73.021840
13056,46,81.331086,4,0.000000,72.348210
13166,46,81.331086,3,0.000000,72.524348
13337,46,81.331086,2,0.000000,80.582609
13367,46,81.331086,4,0.000000,71.354249
13436,46,81.331086,3,0.000000,71.578792
13686,46,81.331086,2,0.000000,72.027879
13717,47,83.756569,1,0.000000,75.380912
13847,47,83.756569,1,0.000000,75.380912
14237,48,86.346761,0,0.000000,86.346761
14246,48,86.346761,0,0.000000,86.346761
14356,49,88.873288,3,0.000000,70.613534
14506,50,92.296757,3,0.000000,73.352309
14507,51,94.498279,3,0.000000,75.113526
14547,51,94.498279,3,0.000000,75.113526
14547,52,97.526164,3,0.000000,77.535835
14616,52,97.526164,6,0.000000,67.404608
14637,53,100.536321,9,0.000000,69.117146
14697,53,100.536321,9,0.000000,69.117146
14727,53,100.536321,12,0.000000,65.866176
14855,53,100.536321,11,0.000000,65.866176
15108,53,100.536321,10,0.000000,65.866176
15147,53,100.536321,9,0.000000,68.033490
15186,53,100.536321,12,0.000000,67.567255
15217,53,100.536321,11,0.000000,67.567255
15328,53,100.536321,10,0.000000,67.567255
15367,54,101.640407,13,0.000000,65.092081
15367,54,101.640407,13,0.000000,65.092081
15417,54,101.640407,12,0.000000,65.546856
15597,54,101.640407,15,0.000000,64.930632
15597,54,101.640407,14,0.000000,64.930632
15607,54,101.640407,13,0.000000,67.110709
15646,54,101.640407,12,0.000000,68.695804
15646,54,101.640407,12,0.000000,68.695804
15697,54,101.640407,14,0.000000,67.503391
15706,54,101.640407,13,0.000000,67.503391
15746,54,101.640407,12,0.000000,67.939978
15786,54,101.640407,11,0.000000,68.556202
15796,54,101.640407,10,0.000000,69.639859
15926,54,101.640407,9,0.000000,69.639859
15957,54,101.640407,8,0.000000,70.434801
16097,54,101.640407,7,0.000000,71.227349
16137,54,101.640407,6,0.000000,71.227349
16227,54,101.640407,5,0.000000,71.227349
16266,54,101.640407,4,0.000000,72.317388
16595,54,101.640407,3,0.000000,72.714859
16676,54,101.640407,2,0.000000,90.893573
16906,55,104.740854,1,0.000000,104.093306
17347,55,104.740854,1,0.000000,104.093306
17417,55,104.740854,0,0.000000,104.740854
17448,56,107.192738,3,0.000000,85.134101
17537,57,108.945788,3,0.000000,86.536541
17635,57,108.945788,3,0.000000,86.536541
17777,57,108.945788,2,0.000000,86.536541
17817,57,108.945788,1,0.000000,87.156630
18147,58,112.641750,0,0.000000,112.641750
18227,59,113.823264,0,0.000000,113.823264
18256,59,113.823264,0,0.000000,113.823264
18377,59,113.823264,3,0.000000,100.074321
18576,59,113.823264,6,0.000000,79.618118
18628,60,115.337374,9,0.000000,79.432241
18717,60,115.337374,9,0.000000,79.432241
18976,60,115.337374,8,0.000000,79.432241
18997,60,115.337374,11,0.000000,78.766968
19037,61,117.111860,10,0.000000,80.485936
19206,61,117.111860,10,0.000000,80.485936
19227,62,118.792138,9,0.000000,81.695737
19336,62,118.792138,9,0.000000,81.695737
19437,62,118.792138,12,0.000000,80.060498
19507,63,121.729580,15,0.000000,81.873006
19586,63,121.729580,15,0.000000,81.873006
19606,63,121.729580,18,0.000000,78.700569
19667,63,121.729580,17,0.000000,78.700569
19756,63,121.729580,16,0.000000,78.700569
19777,63,121.729580,15,0.000000,78.700569
19957,63,121.729580,14,0.000000,79.365842
19976,63,121.729580,13,0.000000,80.423321
20027,64,122.048063,15,0.000000,80.333222
20027,63,121.729580,12,0.000000,80.423321
20096,64,122.048063,15,0.000000,80.333222
20117,64,122.048063,14,0.000000,82.448180
20196,64,122.048063,13,0.000000,83.079278
20256,64,122.048063,12,0.000000,83.929968
20326,64,122.048063,16,0.000000,83.586007
20445,64,122.048063,15,0.000000,83.586007
20466,64,122.048063,14,0.000000,84.848202
20547,64,122.048063,13,0.000000,84.848202
20597,64,122.048063,12,0.000000,85.393282
20625,64,122.048063,11,0.000000,85.393282
20687,64,122.048063,10,0.000000,85.507936
20795,64,122.048063,9,0.000000,86.598095
20837,64,122.048063,8,0.000000,86.598095
20966,64,122.048063,7,0.000000,86.598095
21347,64,122.048063,6,0.000000,87.023440
21366,64,122.048063,5,0.000000,87.023440
21437,64,122.048063,4,0.000000,87.252748
21675,64,122.048063,3,0.000000,87.572155
22006,65,124.444033,2,0.000000,89.599704
22478,65,124.444033,2,0.000000,89.599704
22628,65,124.444033,1,0.000000,99.555227
22657,65,124.444033,5,0.000000,96.200868
22667,66,126.730868,4,0.000000,98.030336
22816,66,126.730868,4,0.000000,98.030336
22905,66,126.730868,3,0.000000,98.509530
22958,66,126.730868,2,0.000000,123.136913
23076,66,126.730868,1,0.000000,124.334898
23147,67,129.791794,5,0.000000,91.313363
23327,67,129.791794,5,0.000000,91.313363
23468,67,129.791794,4,0.000000,101.459292
23477,67,129.791794,3,0.000000,103.376068
23558,68,132.326192,7,0.000000,91.557428
23656,69,133.795688,7,0.000000,92.615465
23806,69,133.795688,7,0.000000,92.615465
23957,69,133.795688,6,0.000000,94.819332
23966,69,133.795688,5,0.000000,94.819332
23986,69,133.795688,4,0.000000,95.921265
24136,69,133.795688,8,0.000000,94.069700
24167,70,137.201973,7,0.000000,107.246917
24418,70,137.201973,7,0.000000,107.246917
24435,70,137.201973,11,0.000000,96.066033
24617,70,137.201973,10,0.000000,96.066033
24617,70,137.201973,9,0.000000,96.477663
24656,70,137.201973,8,0.000000,96.477663
24716,70,137.201973,7,0.000000,96.742173
24716,70,137.201973,11,0.000000,93.063386
25078,70,137.201973,10,0.000000,93.063386
25146,70,137.201973,9,0.000000,93.063386
25256,70,137.201973,8,0.000000,95.515910
25306,70,137.201973,7,0.000000,95.972102
25446,70,137.201973,6,0.000000,97.198364
25618,70,137.201973,5,0.000000,97.727383
25618,70,137.201973,4,0.000000,97.727383
26106,70,137.201973,3,0.000000,97.727383
26367,71,139.110285,2,0.000000,110.112631
26595,71,139.110285,2,0.000000,110.112631
26806,71,139.110285,1,0.000000,111.288228
27207,72,140.325416,0,0.000000,140.325416
27276,72,140.325416,0,0.000000,140.325416
27467,73,143.755983,4,0.000000,112.333149
27526,73,143.755983,4,0.000000,112.333149
27565,74,144.444585,8,0.000000,101.376904
27606,74,144.444585,8,0.000000,101.376904
27688,74,144.444585,7,0.000000,102.063896
27696,74,144.444585,6,0.000000,102.407393
27696,74,144.444585,6,0.000000,102.407393
28006,75,145.729114,14,0.000000,101.971062
28116,75,145.729114,14,0.000000,101.971062
28127,76,146.130532,13,0.000000,102.260082
28146,76,146.130532,13,0.000000,102.260082
28156,77,147.889514,12,0.000000,103.526549
28376,77,147.889514,12,0.000000,103.526549
28386,77,147.889514,11,0.000000,103.526549
28397,77,147.889514,10,0.000000,104.022343
28446,77,147.889514,9,0.000000,104.241066
28456,77,147.889514,8,0.000000,104.241066
28506,77,147.889514,12,0.000000,102.853775
28528,77,147.889514,11,0.000000,102.853775
28528,77,147.889514,10,0.000000,102.853775
28556,77,147.889514,9,0.000000,103.101671
28655,77,147.889514,8,0.000000,103.101671
28766,77,147.889514,7,0.000000,103.101671
28817,77,147.889514,11,0.000000,100.885354
28967,77,147.889514,10,0.000000,101.502856
28997,77,147.889514,9,0.000000,101.965287
29108,77,147.889514,13,0.000000,101.893032
29128,77,147.889514,12,0.000000,101.893032
29318,77,147.889514,11,0.000000,102.817893
29448,77,147.889514,10,0.000000,103.134509
29638,77,147.889514,9,0.000000,103.134509
29716,77,147.889514,8,0.000000,103.134509
29806,77,147.889514,7,0.000000,114.593899
30067,77,147.889514,6,0.000000,115.297492
30176,77,147.889514,5,0.000000,116.824142
30297,77,147.889514,4,0.000000,118.231327
30987,77,147.889514,3,0.000000,118.231327
31487,78,150.891307,2,0.000000,120.632762
31637,79,152.810845,2,0.000000,122.168393
31826,79,152.810845,2,0.000000,122.168393
31836,80,156.576502,1,0.000000,125.261202
31976,80,156.576502,1,0.000000,125.261202
32216,80,156.576502,5,0.000000,110.661981
32237,81,159.123555,9,0.000000,108.713599
32256,82,162.296085,9,0.000000,110.997820
32378,82,162.296085,9,0.000000,110.997820
32427,82,162.296085,8,0.000000,110.997820
32437,83,165.905542,7,0.000000,113.596629
32487,83,165.905542,7,0.000000,113.596629
32536,83,165.905542,11,0.000000,112.918811
32635,83,165.905542,10,0.000000,113.609845
32748,83,165.905542,14,0.000000,110.859028
32827,83,165.905542,13,0.000000,111.536846
32867,83,165.905542,12,0.000000,112.617492
32876,83,165.905542,11,0.000000,114.451370
32935,83,165.905542,15,0.000000,110.453982
32935,83,165.905542,14,0.000000,110.453982
32966,83,165.905542,13,0.000000,111.370921
33016,83,165.905542,18,0.000000,109.421814
33267,83,165.905542,17,0.000000,109.421814
33467,83,165.905542,16,0.000000,109.421814
33547,83,165.905542,15,0.000000,109.992870
33595,83,165.905542,14,0.000000,109.992870
33676,83,165.905542,13,0.000000,112.154161
33727,83,165.905542,12,0.000000,112.154161
33735,83,165.905542,11,0.000000,112.154161
34047,83,165.905542,10,0.000000,112.154161
34206,83,165.905542,9,0.000000,112.694484
34206,84,169.359886,8,0.000000,115.181612
34277,84,169.359886,8,0.000000,115.181612
34456,84,169.359886,7,0.000000,115.181612
34577,84,169.359886,6,0.000000,116.563679
34855,84,169.359886,5,0.000000,117.705790
34907,84,169.359886,4,0.000000,147.132237
35026,84,169.359886,3,0.000000,163.480264
35066,84,169.359886,2,0.000000,166.652793
35126,84,169.359886,6,0.000000,117.502884
35317,85,171.964685,5,0.000000,120.028041
35336,86,172.883245,5,0.000000,120.689404
35406,86,172.883245,5,0.000000,120.689404
35637,86,172.883245,9,0.000000,119.532018
35736,86,172.883245,8,0.000000,122.019146
35767,86,172.883245,7,0.000000,122.019146
35837,86,172.883245,6,0.000000,122.349828
35846,87,173.093301,11,0.000000,119.219022
35887,87,173.093301,11,0.000000,119.219022
35977,87,173.093301,10,0.000000,120.518426
36127,87,173.093301,9,0.000000,120.518426
36137,87,173.093301,8,0.000000,120.987290
36167,87,173.093301,13,0.000000,120.873860
36206,87,173.093301,12,0.000000,120.873860
36875,87,173.093301,11,0.000000,122.749315
36976,87,173.093301,10,0.000000,122.749315
37007,87,173.093301,9,0.000000,122.749315
37097,87,173.093301,7,0.000000,136.430139
37227,87,173.093301,7,0.000000,136.430139
37296,87,173.093301,6,0.000000,136.430139
37376,87,173.093301,5,0.000000,136.430139
37456,87,173.093301,4,0.000000,136.613851
37556,87,173.093301,3,0.000000,137.348699
37687,87,173.093301,2,0.000000,138.390619
37727,87,173.093301,1,0.000000,172.988273
37906,88,174.530784,0,0.000000,174.530784
37936,89,175.433213,0,0.000000,175.433213
37968,90,175.490348,0,0.000000,175.490348
38287,91,175.607866,0,0.000000,175.607866
38447,91,175.607866,0,0.000000,175.607866
38487,92,177.033389,5,0.000000,127.358274
38496,93,180.874996,5,0.000000,130.124230
38517,94,184.111374,5,0.000000,132.454423
38625,94,184.111374,5,0.000000,132.454423
38667,94,184.111374,10,0.000000,128.959134
38697,94,184.111374,15,0.000000,127.822074
38736,94,184.111374,14,0.000000,127.822074
38746,94,184.111374,19,0.000000,126.010845
38756,94,184.111374,24,0.000000,124.214686
38887,94,184.111374,29,0.000000,124.183834
39055,95,188.006565,28,0.000000,126.988371
39088,96,189.471719,28,0.000000,128.043282
39157,96,189.471719,28,0.000000,128.043282
39157,96,189.471719,27,0.000000,125.055104
39206,96,189.471719,32,0.000000,125.055104
39286,96,189.471719,31,0.000000,125.055104
39297,96,189.471719,36,0.000000,120.906169
39297,96,189.471719,35,0.000000,120.906169
39367,96,189.471719,34,0.000000,120.906169
39547,96,189.471719,33,0.000000,123.710706
39566,96,189.471719,32,0.000000,123.967301
39577,96,189.471719,37,0.000000,122.121206
39596,96,189.471719,36,0.000000,123.156194
39607,96,189.471719,35,0.000000,123.318631
39726,96,189.471719,34,0.000000,123.318631
39796,96,189.471719,33,0.000000,123.318631
39806,96,189.471719,32,0.000000,123.846087
39896,96,189.471719,31,0.000000,124.170961
40038,96,189.471719,30,0.000000,124.170961
40276,96,189.471719,29,0.000000,124.170961
40317,96,189.471719,28,0.000000,124.170961
40327,96,189.471719,27,0.000000,124.170961
40368,96,189.471719,26,0.000000,124.181246
40387,96,189.471719,25,0.000000,124.181246
40438,96,189.471719,24,0.000000,124.181246
40458,96,189.471719,23,0.000000,126.947202
40477,96,189.471719,22,0.000000,127.596951
40535,96,189.471719,20,0.000000,129.020794
40628,96,189.471719,20,0.000000,129.020794
40746,96,189.471719,19,0.000000,129.020794
41127,96,189.471719,18,0.000000,129.284522
41287,96,189.471719,17,0.000000,129.797710
41327,96,189.471719,16,0.000000,129.797710
41375,96,189.471719,15,0.000000,129.797710
41386,96,189.471719,13,0.000000,144.242532
41417,96,189.471719,13,0.000000,144.242532
41506,96,189.471719,12,0.000000,144.242532
41655,96,189.471719,11,0.000000,145.779174
42206,96,189.471719,10,0.000000,145.779174
42468,96,189.471719,9,0.000000,145.779174
42556,96,189.471719,8,0.000000,145.779174
42667,96,189.471719,7,0.000000,146.558213
42785,96,189.471719,6,0.000000,146.652227
42827,96,189.471719,5,0.000000,146.675731
42885,96,189.471719,3,0.000000,150.436957
43067,96,189.471719,3,0.000000,150.436957
43337,96,189.471719,2,0.000000,150.436957
43476,97,190.942280,1,0.000000,189.516757
43776,98,193.994161,1,0.000000,192.568638
44255,98,193.994161,1,0.000000,192.568638
44277,98,193.994161,6,0.000000,136.796512
44317,98,193.994161,5,0.000000,137.822888
44377,98,193.994161,10,0.000000,133.977519
44438,99,196.629476,9,0.000000,135.874946
44715,99,196.629476,9,0.000000,135.874946
44847,99,196.629476,8,0.000000,136.404348
44877,99,196.629476,7,0.000000,136.404348
44888,100,196.860092,6,0.000000,137.669068
