millis, featureCount, featuresVal, problemCount, problemsVal, totalVal
596,1,2.950097,0,0.000000,2.950097
756,1,2.950097,0,0.000000,2.950097
787,2,5.171599,1,0.000000,4.654439
885,2,5.171599,1,0.000000,4.654439
896,2,5.171599,0,0.000000,5.171599
986,3,5.545808,1,0.000000,4.436646
1106,3,5.545808,1,0.000000,4.436646
1126,4,8.547280,0,0.000000,8.547280
1446,4,8.547280,0,0.000000,8.547280
1596,5,10.728844,1,0.000000,8.583075
1645,5,10.728844,1,0.000000,8.583075
1756,5,10.728844,2,0.000000,8.508234
1856,5,10.728844,1,0.000000,10.635292
1895,5,10.728844,2,0.000000,9.544510
2116,5,10.728844,1,0.000000,9.638062
2135,6,12.374420,0,0.000000,12.374420
2146,7,15.106389,0,0.000000,15.106389
2456,7,15.106389,0,0.000000,15.106389
2496,8,15.687611,1,0.000000,14.042035
2546,9,18.837221,1,0.000000,17.191645
2646,9,18.837221,1,0.000000,17.191645
3024,9,18.837221,0,0.000000,18.837221
3216,9,18.837221,1,0.000000,16.953499
3276,9,18.837221,2,0.000000,13.562799
3387,10,20.497233,3,0.000000,14.758008
3427,11,22.988712,3,0.000000,16.551873
3427,12,23.415889,3,0.000000,16.859440
3495,12,23.415889,3,0.000000,16.859440
3535,12,23.415889,2,0.000000,16.859440
3686,12,23.415889,1,0.000000,18.732711
3786,13,26.655619,0,0.000000,26.655619
3974,13,26.655619,0,0.000000,26.655619
4024,13,26.655619,1,0.000000,25.845687
4155,13,26.655619,2,0.000000,25.015681
4185,14,29.936603,3,0.000000,25.805186
4315,14,29.936603,3,0.000000,25.805186
4566,14,29.936603,4,0.000000,23.224667
4734,14,29.936603,3,0.000000,23.953607
4826,15,29.997530,2,0.000000,24.755446
4916,15,29.997530,2,0.000000,24.755446
4956,15,29.997530,1,0.000000,26.997777
5115,15,29.997530,0,0.000000,29.997530
5256,16,30.499012,1,0.000000,24.399210
5434,17,31.422830,1,0.000000,25.138264
5465,17,31.422830,1,0.000000,25.138264
5475,18,31.712182,0,0.000000,31.712182
5604,19,35.413230,0,0.000000,35.413230
5825,19,35.413230,0,0.000000,35.413230
6036,19,35.413230,1,0.000000,28.330584
6056,19,35.413230,2,0.000000,28.145820
6106,20,35.968810,3,0.000000,28.389691
6284,20,35.968810,3,0.000000,28.389691
6364,20,35.968810,2,0.000000,35.487114
6377,20,35.968810,3,0.000000,34.931535
6516,20,35.968810,4,0.000000,31.438381
6576,21,37.108954,3,0.000000,32.672370
6616,21,37.108954,3,0.000000,32.672370
6744,21,37.108954,4,0.000000,26.137896
6756,21,37.108954,3,0.000000,26.537914
6835,21,37.108954,2,0.000000,26.718447
7015,21,37.108954,1,0.000000,29.687163
7236,22,40.994189,0,0.000000,40.994189
7326,22,40.994189,0,0.000000,40.994189
7836,23,41.806183,1,0.000000,33.444946
7977,23,41.806183,1,0.000000,33.444946
8256,23,41.806183,0,0.000000,41.806183
8295,24,42.617730,1,0.000000,41.646421
8385,25,43.273282,1,0.000000,42.301973
8474,26,44.528779,1,0.000000,43.557470
8505,26,44.528779,1,0.000000,43.557470
8546,26,44.528779,2,0.000000,43.151473
8674,26,44.528779,1,0.000000,44.122782
8967,26,44.528779,0,0.000000,44.528779
9094,26,44.528779,1,0.000000,43.273282
9115,26,44.528779,2,0.000000,38.945954
9224,27,47.346278,3,0.000000,33.185363
9306,27,47.346278,3,0.000000,33.185363
9406,28,50.810265,2,0.000000,36.583390
9454,28,50.810265,2,0.000000,36.583390
9485,29,52.312130,3,0.000000,37.664733
9604,29,52.312130,3,0.000000,37.664733
9696,29,52.312130,2,0.000000,37.664733
9765,29,52.312130,1,0.000000,41.849704
9966,29,52.312130,2,0.000000,41.549331
9996,30,55.344946,1,0.000000,54.969479
10036,31,58.983175,1,0.000000,58.607709
10115,31,58.983175,1,0.000000,58.607709
10236,31,58.983175,0,0.000000,58.983175
10394,31,58.983175,1,0.000000,57.164060
10806,31,58.983175,2,0.000000,53.700074
11096,32,60.308069,3,0.000000,49.522471
11285,32,60.308069,3,0.000000,49.522471
11324,32,60.308069,2,0.000000,51.159674
11436,32,60.308069,3,0.000000,40.927740
11634,33,60.404057,2,0.000000,43.490921
11676,34,62.245639,2,0.000000,44.816860
11806,34,62.245639,2,0.000000,44.816860
11835,34,62.245639,1,0.000000,49.796512
11995,35,65.434220,0,0.000000,65.434220
12145,35,65.434220,0,0.000000,65.434220
12505,35,65.434220,1,0.000000,52.347376
12674,35,65.434220,2,0.000000,51.709660
13036,36,67.621662,3,0.000000,52.722980
13244,36,67.621662,3,0.000000,52.722980
13286,37,69.859958,2,0.000000,68.142021
13515,37,69.859958,2,0.000000,68.142021
13565,37,69.859958,1,0.000000,69.062812
13586,37,69.859958,0,0.000000,69.859958
13945,37,69.859958,1,0.000000,67.672515
14186,38,70.055667,2,0.000000,61.081402
14234,39,72.441663,2,0.000000,63.228799
14325,40,73.816464,2,0.000000,64.466119
14415,40,73.816464,2,0.000000,64.466119
14576,40,73.816464,1,0.000000,71.629022
14617,41,74.214308,0,0.000000,74.214308
14644,41,74.214308,0,0.000000,74.214308
14755,42,75.696078,1,0.000000,60.556862
14814,42,75.696078,1,0.000000,60.556862
14855,42,75.696078,0,0.000000,75.696078
14855,42,75.696078,0,0.000000,75.696078
15076,42,75.696078,2,0.000000,60.079663
15155,42,75.696078,3,0.000000,59.486955
15476,43,78.121561,4,0.000000,60.327501
15535,44,78.639541,4,0.000000,60.741885
15596,44,78.639541,4,0.000000,60.741885
15646,44,78.639541,5,0.000000,54.667697
15796,44,78.639541,4,0.000000,55.097176
16054,44,78.639541,3,0.000000,68.871470
16066,44,78.639541,2,0.000000,69.538266
16124,44,78.639541,3,0.000000,55.630613
16185,44,78.639541,2,0.000000,56.620470
16265,44,78.639541,1,0.000000,62.911633
16384,45,81.229734,0,0.000000,81.229734
16406,46,84.048682,0,0.000000,84.048682
16447,47,85.046651,0,0.000000,85.046651
16686,47,85.046651,0,0.000000,85.046651
16686,48,86.346761,1,0.000000,69.077409
16774,49,88.548283,1,0.000000,70.838626
16906,49,88.548283,1,0.000000,70.838626
16926,50,91.074809,0,0.000000,91.074809
17046,50,91.074809,0,0.000000,91.074809
17125,50,91.074809,2,0.000000,90.326332
17406,50,91.074809,4,0.000000,78.756646
17445,50,91.074809,6,0.000000,63.005316
17445,51,94.498279,8,0.000000,64.768155
17474,52,97.508436,8,0.000000,66.935468
17525,52,97.508436,8,0.000000,66.935468
17606,52,97.508436,7,0.000000,67.115103
17646,52,97.508436,9,0.000000,64.650205
17885,52,97.508436,11,0.000000,64.650205
18034,52,97.508436,10,0.000000,66.679847
18124,52,97.508436,9,0.000000,67.147887
18176,52,97.508436,8,0.000000,67.147887
18206,52,97.508436,7,0.000000,67.381907
18315,52,97.508436,6,0.000000,67.381907
18345,52,97.508436,5,0.000000,67.381907
18394,52,97.508436,4,0.000000,84.227383
18455,52,97.508436,6,0.000000,82.195527
18496,52,97.508436,5,0.000000,85.276650
18536,53,99.282921,4,0.000000,86.873687
18617,53,99.282921,4,0.000000,86.873687
18617,53,99.282921,3,0.000000,87.322773
18784,53,99.282921,2,0.000000,88.000059
18796,53,99.282921,1,0.000000,89.354629
18926,54,102.310807,3,0.000000,90.482689
19145,54,102.310807,3,0.000000,90.482689
19335,54,102.310807,2,0.000000,92.079726
19564,54,102.310807,1,0.000000,92.079726
19676,54,102.310807,0,0.000000,102.310807
19704,55,104.063856,2,0.000000,83.251085
19876,55,104.063856,2,0.000000,83.251085
20036,55,104.063856,4,0.000000,82.199255
20177,55,104.063856,3,0.000000,82.199255
20424,55,104.063856,2,0.000000,82.549865
20424,56,107.164303,2,0.000000,85.030222
20424,56,107.164303,1,0.000000,85.731442
20574,57,109.616187,3,0.000000,76.691333
20925,58,113.312149,3,0.000000,79.352425
21006,59,114.493664,3,0.000000,80.203116
21036,59,114.493664,3,0.000000,80.203116
21055,59,114.493664,2,0.000000,89.114573
21164,59,114.493664,1,0.000000,111.393217
21246,60,115.597750,0,0.000000,115.597750
21325,60,115.597750,0,0.000000,115.597750
21367,60,115.597750,2,0.000000,92.478200
21465,60,115.597750,4,0.000000,91.007070
21684,60,115.597750,6,0.000000,81.111420
21796,61,117.884585,8,0.000000,82.757942
22066,61,117.884585,8,0.000000,82.757942
22085,62,120.822027,7,0.000000,85.755578
22165,62,120.822027,7,0.000000,85.755578
22305,62,120.822027,9,0.000000,84.520687
22315,62,120.822027,8,0.000000,84.520687
22345,63,122.502305,10,0.000000,83.615529
22436,63,122.502305,10,0.000000,83.615529
22467,63,122.502305,9,0.000000,84.027159
22467,63,122.502305,8,0.000000,84.027159
22574,63,122.502305,7,0.000000,84.850420
22614,63,122.502305,9,0.000000,84.850420
22635,64,122.820788,8,0.000000,85.521067
22685,64,122.820788,8,0.000000,85.521067
22795,64,122.820788,7,0.000000,85.521067
22795,64,122.820788,6,0.000000,85.521067
22825,64,122.820788,5,0.000000,85.521067
22884,64,122.820788,4,0.000000,87.636025
23025,64,122.820788,3,0.000000,87.636025
23074,64,122.820788,2,0.000000,88.430967
23176,64,122.820788,4,0.000000,88.258986
23316,65,124.334898,3,0.000000,111.686432
23534,65,124.334898,3,0.000000,111.686432
23594,65,124.334898,2,0.000000,111.758091
23606,65,124.334898,1,0.000000,111.901408
23645,66,125.804394,3,0.000000,111.861256
23805,66,125.804394,3,0.000000,111.861256
23895,66,125.804394,5,0.000000,89.489005
23956,66,125.804394,4,0.000000,89.489005
23994,66,125.804394,3,0.000000,90.579164
24126,66,125.804394,2,0.000000,90.579164
24155,67,128.865320,1,0.000000,115.978788
24346,68,131.399718,1,0.000000,118.259746
24505,69,133.795688,1,0.000000,120.416119
24595,69,133.795688,1,0.000000,120.416119
24656,69,133.795688,0,0.000000,131.499994
24994,69,133.795688,2,0.000000,131.499994
25216,70,135.080217,4,0.000000,117.349697
25266,71,138.486502,4,0.000000,120.415353
25275,71,138.486502,4,0.000000,120.415353
25395,71,138.486502,6,0.000000,96.332283
25444,71,138.486502,5,0.000000,97.434216
25454,72,139.701632,4,0.000000,98.309110
25515,72,139.701632,4,0.000000,98.309110
25564,72,139.701632,3,0.000000,122.886388
25615,72,139.701632,5,0.000000,120.587146
25685,72,139.701632,4,0.000000,121.275854
25695,72,139.701632,3,0.000000,123.432227
25836,73,141.609945,2,0.000000,139.055232
25845,73,141.609945,2,0.000000,139.055232
26125,73,141.609945,1,0.000000,139.906803
26215,73,141.609945,0,0.000000,141.609945
26415,73,141.609945,3,0.000000,101.034299
26586,73,141.609945,6,0.000000,100.378129
26686,74,142.298547,8,0.000000,99.499937
26726,74,142.298547,8,0.000000,99.499937
26864,75,144.057529,11,0.000000,100.642456
26906,75,144.057529,11,0.000000,100.642456
26926,75,144.057529,13,0.000000,98.742755
26994,75,144.057529,12,0.000000,98.742755
27205,75,144.057529,11,0.000000,98.742755
27294,76,147.488096,10,0.000000,102.479231
27445,76,147.488096,10,0.000000,102.479231
27476,76,147.488096,9,0.000000,103.112464
27484,76,147.488096,8,0.000000,103.112464
27625,76,147.488096,7,0.000000,103.236412
27676,76,147.488096,6,0.000000,103.236412
27854,76,147.488096,5,0.000000,104.610397
27885,76,147.488096,4,0.000000,104.829121
27986,76,147.488096,3,0.000000,131.036401
28026,76,147.488096,2,0.000000,132.192477
28226,76,147.488096,1,0.000000,146.880530
28305,77,150.489890,4,0.000000,107.915273
28326,77,150.489890,4,0.000000,107.915273
28436,78,152.409427,3,0.000000,109.734788
28506,78,152.409427,3,0.000000,109.734788
28734,78,152.409427,2,0.000000,121.927542
28806,78,152.409427,5,0.000000,117.725030
28977,78,152.409427,4,0.000000,117.725030
29036,78,152.409427,3,0.000000,120.126466
29055,78,152.409427,5,0.000000,108.113819
29076,78,152.409427,4,0.000000,108.113819
29106,79,156.018884,3,0.000000,111.793274
29144,79,156.018884,3,0.000000,111.793274
29166,79,156.018884,2,0.000000,124.214749
29174,79,156.018884,1,0.000000,124.815108
29425,80,159.473228,0,0.000000,159.473228
29545,81,159.874646,0,0.000000,159.874646
29766,81,159.874646,0,0.000000,159.874646
29866,81,159.874646,2,0.000000,127.819433
30285,81,159.874646,5,0.000000,111.139276
30485,82,162.421699,8,0.000000,112.351372
30656,82,162.421699,8,0.000000,112.351372
30715,82,162.421699,7,0.000000,114.950182
30796,82,162.421699,10,0.000000,112.199364
31084,83,165.594229,9,0.000000,115.105368
31144,83,165.594229,9,0.000000,115.105368
