millis, featureCount, featuresVal, problemCount, problemsVal, totalVal
11642,40,72.912237,1,0.000000,72.863310
11693,41,75.731185,0,0.000000,75.731185
11723,42,76.129030,0,0.000000,76.129030
11772,42,76.129030,0,0.000000,76.129030
11873,42,76.129030,2,0.000000,54.812902
12233,42,76.129030,4,0.000000,54.410008
12371,43,78.554513,6,0.000000,53.111892
12410,43,78.554513,6,0.000000,53.111892
12471,44,79.072493,5,0.000000,54.499659
12512,45,81.662686,5,0.000000,56.364598
12581,45,81.662686,5,0.000000,56.364598
12621,45,81.662686,4,0.000000,56.364598
12662,45,81.662686,6,0.000000,56.364598
12702,45,81.662686,8,0.000000,55.928011
12712,45,81.662686,7,0.000000,56.330904
12721,45,81.662686,9,0.000000,55.901232
12761,45,81.662686,8,0.000000,55.901232
12781,45,81.662686,7,0.000000,57.930875
12802,45,81.662686,6,0.000000,58.217323
12822,45,81.662686,5,0.000000,58.360547
12902,45,81.662686,7,0.000000,58.360547
12971,46,84.048682,6,0.000000,60.078464
13022,46,84.048682,6,0.000000,60.078464
13032,46,84.048682,5,0.000000,60.078464
13061,46,84.048682,4,0.000000,66.753849
13122,46,84.048682,3,0.000000,66.753849
13141,46,84.048682,2,0.000000,66.753849
13192,46,84.048682,4,0.000000,66.276650
13221,46,84.048682,3,0.000000,66.276650
13472,46,84.048682,2,0.000000,66.761746
13533,47,85.348792,1,0.000000,84.752293
13652,47,85.348792,1,0.000000,84.752293
14323,48,87.550313,0,0.000000,87.550313
14442,49,90.578198,0,0.000000,90.578198
14472,50,93.104725,0,0.000000,93.104725
14512,50,93.104725,0,0.000000,93.104725
14752,51,94.208811,2,0.000000,92.258646
14873,51,94.208811,2,0.000000,92.258646
14902,52,95.206781,4,0.000000,67.144763
14981,53,98.216938,4,0.000000,69.312076
15020,53,98.216938,4,0.000000,69.312076
15042,53,98.216938,6,0.000000,69.132442
15051,53,98.216938,5,0.000000,76.813824
15091,53,98.216938,7,0.000000,74.171998
15173,54,101.640407,9,0.000000,69.219697
15241,54,101.640407,9,0.000000,69.219697
15252,54,101.640407,11,0.000000,69.020961
15252,54,101.640407,10,0.000000,69.489001
15291,54,101.640407,9,0.000000,70.425080
15303,54,101.640407,8,0.000000,70.425080
15313,54,101.640407,7,0.000000,78.250089
15382,54,101.640407,6,0.000000,78.250089
15413,54,101.640407,9,0.000000,67.174110
15422,54,101.640407,8,0.000000,67.372846
15541,55,103.414893,7,0.000000,69.443023
15612,55,103.414893,7,0.000000,69.443023
15620,55,103.414893,6,0.000000,71.028119
15632,55,103.414893,8,0.000000,71.028119
15762,55,103.414893,7,0.000000,72.111775
15771,55,103.414893,6,0.000000,72.111775
15803,55,103.414893,5,0.000000,72.291410
15843,55,103.414893,4,0.000000,74.458723
15992,55,103.414893,3,0.000000,74.458723
16022,55,103.414893,2,0.000000,74.458723
16282,55,103.414893,1,0.000000,93.073404
16512,56,105.167942,0,0.000000,105.167942
16542,56,105.167942,0,0.000000,103.837078
16633,57,106.349457,2,0.000000,105.018593
16761,58,108.801341,2,0.000000,107.470477
16912,58,108.801341,2,0.000000,107.470477
16921,58,108.801341,5,0.000000,76.116548
16921,58,108.801341,4,0.000000,76.435955
17031,58,108.801341,3,0.000000,77.074770
17031,59,111.901788,3,0.000000,79.307092
17111,59,111.901788,2,0.000000,80.569287
17361,60,112.220271,1,0.000000,89.776217
17381,60,112.220271,1,0.000000,89.776217
17413,60,112.220271,0,0.000000,112.220271
17461,60,112.220271,3,0.000000,88.305087
17492,60,112.220271,6,0.000000,77.242256
17813,61,115.916233,9,0.000000,79.265331
17922,61,115.916233,9,0.000000,79.265331
18011,61,115.916233,12,0.000000,79.036023
18152,61,115.916233,11,0.000000,79.477362
18312,62,118.853675,14,0.000000,79.596501
18323,63,121.140510,14,0.000000,81.243022
18333,63,121.140510,14,0.000000,81.243022
18361,63,121.140510,13,0.000000,81.243022
18462,63,121.140510,16,0.000000,79.128064
18491,63,121.140510,15,0.000000,79.357372
18562,63,121.140510,14,0.000000,81.589693
18673,63,121.140510,13,0.000000,81.589693
18691,63,121.140510,12,0.000000,81.589693
18720,63,121.140510,15,0.000000,80.354802
18771,64,122.654620,14,0.000000,81.444961
18912,64,122.654620,14,0.000000,81.444961
19101,64,122.654620,13,0.000000,81.444961
19143,64,122.654620,12,0.000000,81.444961
19202,64,122.654620,11,0.000000,90.494402
19242,64,122.654620,10,0.000000,91.409136
19310,64,122.654620,9,0.000000,93.759089
