millis, featureCount, featuresVal, problemCount, problemsVal, totalVal
13964,31,58.533526,0,0.000000,58.533526
13995,31,58.533526,0,0.000000,58.533526
14055,31,58.533526,1,0.000000,52.680173
14233,31,58.533526,2,0.000000,51.962743
14254,31,58.533526,3,0.000000,51.286903
15055,32,62.171756,4,0.000000,54.300893
15334,33,64.359198,4,0.000000,56.269591
15414,33,64.359198,4,0.000000,56.269591
15504,33,64.359198,3,0.000000,62.521768
15515,33,64.359198,4,0.000000,56.269591
15563,34,66.200781,3,0.000000,58.644446
15585,34,66.200781,3,0.000000,58.644446
15633,35,67.525674,2,0.000000,60.512689
15744,36,68.900475,2,0.000000,61.750010
15863,36,68.900475,2,0.000000,61.750010
15885,36,68.900475,3,0.000000,61.750010
15924,36,68.900475,2,0.000000,61.750010
16113,36,68.900475,1,0.000000,68.611123
16234,36,68.900475,2,0.000000,61.750010
16273,36,68.900475,1,0.000000,62.010428
16384,36,68.900475,2,0.000000,61.596072
16423,37,70.382245,3,0.000000,62.333462
16435,37,70.382245,3,0.000000,62.333462
16474,37,70.382245,2,0.000000,69.259402
16673,37,70.382245,3,0.000000,67.777633
16704,37,70.382245,2,0.000000,68.238028
16764,38,70.577954,1,0.000000,69.096184
16803,38,70.577954,1,0.000000,69.096184
16905,39,72.816250,0,0.000000,72.816250
16954,39,72.816250,0,0.000000,72.816250
17423,39,72.816250,1,0.000000,65.534625
17794,40,75.635198,2,0.000000,68.071678
17946,40,75.635198,2,0.000000,68.071678
18085,40,75.635198,1,0.000000,68.071678
18413,40,75.635198,0,0.000000,75.635198
18616,41,76.033042,1,0.000000,68.429738
18764,41,76.033042,1,0.000000,68.429738
18785,42,76.129030,0,0.000000,76.129030
18895,42,76.129030,0,0.000000,76.129030
18954,42,76.129030,1,0.000000,76.105033
18985,43,78.515026,2,0.000000,78.292107
19104,44,79.033007,2,0.000000,78.810088
19134,44,79.033007,2,0.000000,78.810088
19243,44,79.033007,3,0.000000,78.292107
19355,44,79.033007,4,0.000000,70.462896
19503,44,79.033007,3,0.000000,70.641926
19605,44,79.033007,2,0.000000,71.108109
19803,44,79.033007,1,0.000000,71.129706
19853,45,80.333117,0,0.000000,80.333117
19894,45,80.333117,0,0.000000,80.333117
20534,46,81.331086,1,0.000000,73.197978
20634,46,81.331086,1,0.000000,73.197978
20643,47,83.532608,2,0.000000,75.179347
20764,47,83.532608,2,0.000000,75.179347
20784,47,83.532608,3,0.000000,74.684005
20843,48,85.958091,2,0.000000,76.866939
20914,48,85.958091,2,0.000000,76.866939
20923,48,85.958091,1,0.000000,77.362282
21474,48,85.958091,0,0.000000,85.958091
21544,49,88.548283,1,0.000000,87.335542
21564,50,91.558440,1,0.000000,90.345699
21825,50,91.558440,1,0.000000,90.345699
22404,50,91.558440,0,0.000000,80.071423
22535,50,91.558440,2,0.000000,80.071423
22553,51,94.586325,4,0.000000,82.796520
22615,52,98.009795,4,0.000000,85.877642
22914,52,98.009795,4,0.000000,85.877642
22995,53,99.784280,3,0.000000,89.805852
23144,53,99.784280,3,0.000000,89.805852
23215,53,99.784280,2,0.000000,89.805852
23323,53,99.784280,4,0.000000,87.762030
23403,53,99.784280,3,0.000000,87.762030
23435,53,99.784280,5,0.000000,84.680907
23565,53,99.784280,4,0.000000,84.680907
23614,53,99.784280,3,0.000000,85.362181
23764,54,102.310807,5,0.000000,87.636055
23864,54,102.310807,5,0.000000,87.636055
23904,55,103.414893,4,0.000000,88.629733
24015,55,103.414893,4,0.000000,88.629733
24075,55,103.414893,3,0.000000,89.992281
24075,55,103.414893,2,0.000000,89.992281
24095,55,103.414893,1,0.000000,99.991423
24205,55,103.414893,0,0.000000,103.414893
24754,55,103.414893,2,0.000000,101.519998
24885,56,104.596408,4,0.000000,91.437684
25055,57,106.349457,4,0.000000,93.015428
25374,57,106.349457,4,0.000000,93.015428
25485,57,106.349457,3,0.000000,94.009106
25634,58,109.449904,2,0.000000,107.555009
25684,58,109.449904,2,0.000000,96.799508
25694,59,113.145866,4,0.000000,100.125874
25755,59,113.145866,4,0.000000,100.125874
25814,59,113.145866,3,0.000000,100.694343
25814,59,113.145866,3,0.000000,100.694343
25914,60,115.597750,4,0.000000,101.717730
25976,60,115.597750,4,0.000000,101.717730
26095,60,115.597750,3,0.000000,113.019700
26125,60,115.597750,5,0.000000,98.391364
26184,60,115.597750,4,0.000000,98.785800
26204,60,115.597750,3,0.000000,99.574672
26404,60,115.597750,2,0.000000,100.711609
26554,60,115.597750,1,0.000000,104.037975
26635,60,115.597750,0,0.000000,115.597750
26644,60,115.597750,2,0.000000,104.037975
26675,61,117.278028,4,0.000000,103.895203
26735,61,117.278028,4,0.000000,103.895203
27154,61,117.278028,6,0.000000,102.382953
27404,61,117.278028,5,0.000000,103.486301
27794,62,118.792138,4,0.000000,105.400674
27895,62,118.792138,4,0.000000,105.400674
28024,62,118.792138,6,0.000000,105.400674
28055,62,118.792138,5,0.000000,105.400674
28244,62,118.792138,4,0.000000,105.400674
28374,62,118.792138,3,0.000000,105.400674
28464,62,118.792138,2,0.000000,106.912924
28474,63,119.110621,1,0.000000,107.199559
28713,63,119.110621,1,0.000000,107.199559
29324,63,119.110621,0,0.000000,119.110621
29515,64,122.048063,2,0.000000,121.809200
29766,64,122.048063,2,0.000000,121.809200
29885,64,122.048063,4,0.000000,106.984583
30285,64,122.048063,3,0.000000,107.056241
30765,65,124.334898,2,0.000000,111.758091
30975,66,126.730868,2,0.000000,113.914464
31066,66,126.730868,2,0.000000,113.914464
31515,66,126.730868,1,0.000000,126.571626
31515,66,126.730868,3,0.000000,113.914464
31767,66,126.730868,2,0.000000,114.057781
31843,67,130.137152,4,0.000000,115.506157
32175,67,130.137152,4,0.000000,115.506157
32564,67,130.137152,3,0.000000,116.045250
32615,67,130.137152,2,0.000000,116.045250
32675,68,133.198078,4,0.000000,115.734428
32814,68,133.198078,4,0.000000,115.734428
32914,68,133.198078,3,0.000000,116.812614
32945,68,133.198078,2,0.000000,116.812614
33064,69,134.667574,1,0.000000,121.200817
33105,69,134.667574,1,0.000000,121.200817
33154,69,134.667574,0,0.000000,134.667574
33383,70,137.201973,2,0.000000,123.481775
33534,71,139.110285,2,0.000000,125.199256
33625,71,139.110285,2,0.000000,125.199256
33754,71,139.110285,4,0.000000,124.207347
33805,72,140.394814,6,0.000000,123.082464
33875,72,140.394814,6,0.000000,123.082464
34185,73,141.609945,5,0.000000,124.176082
34314,73,141.609945,5,0.000000,124.176082
34464,73,141.609945,7,0.000000,124.176082
34476,73,141.609945,6,0.000000,124.506719
34534,73,141.609945,5,0.000000,124.506719
34596,73,141.609945,7,0.000000,123.218608
34604,74,142.011363,6,0.000000,123.579884
34654,74,142.011363,6,0.000000,123.579884
34685,74,142.011363,9,0.000000,122.486266
34693,74,142.011363,8,0.000000,122.915636
34735,74,142.011363,7,0.000000,122.915636
34804,74,142.011363,6,0.000000,123.774377
34834,74,142.011363,5,0.000000,123.774377
34924,74,142.011363,4,0.000000,124.867995
34964,74,142.011363,6,0.000000,124.777676
34995,74,142.011363,5,0.000000,124.777676
35124,74,142.011363,4,0.000000,125.438949
35225,74,142.011363,3,0.000000,127.719907
35265,74,142.011363,2,0.000000,127.719907
35384,74,142.011363,1,0.000000,141.911008
35423,75,142.699964,0,0.000000,142.699964
35724,75,142.699964,0,0.000000,142.699964
36935,76,146.130532,2,0.000000,145.097629
37035,76,146.130532,2,0.000000,145.097629
37134,77,147.889514,1,0.000000,147.200912
37183,77,147.889514,1,0.000000,147.200912
37205,77,147.889514,3,0.000000,132.480821
37335,78,149.809051,2,0.000000,134.828146
37566,78,149.809051,2,0.000000,134.828146
37646,78,149.809051,1,0.000000,134.828146
37785,79,152.981581,0,0.000000,152.981581
37853,80,156.591038,0,0.000000,156.591038
38055,80,156.591038,0,0.000000,156.591038
38063,81,159.592832,3,0.000000,142.337861
38114,81,159.592832,3,0.000000,142.337861
38273,81,159.592832,6,0.000000,140.754777
38315,81,159.592832,9,0.000000,138.318394
38425,81,159.592832,8,0.000000,138.318394
38545,81,159.592832,7,0.000000,138.318394
38684,82,163.047176,9,0.000000,138.572026
38704,82,163.047176,9,0.000000,138.572026
38756,82,163.047176,11,0.000000,138.572026
38914,82,163.047176,14,0.000000,133.131435
39025,82,163.047176,13,0.000000,133.131435
39064,82,163.047176,12,0.000000,135.986711
39305,82,163.047176,11,0.000000,136.763939
39414,82,163.047176,10,0.000000,138.318394
39964,82,163.047176,9,0.000000,138.318394
40333,82,163.047176,8,0.000000,138.318394
40365,82,163.047176,7,0.000000,139.942649
40605,82,163.047176,6,0.000000,139.942649
40834,82,163.047176,5,0.000000,141.525733
40914,83,165.594229,4,0.000000,144.249977
40963,84,169.359886,4,0.000000,147.639068
41024,84,169.359886,4,0.000000,147.639068
41424,84,169.359886,3,0.000000,148.451196
41573,84,169.359886,2,0.000000,152.423898
41585,84,169.359886,1,0.000000,152.423898
41665,84,169.359886,4,0.000000,152.423898
41823,84,169.359886,3,0.000000,152.423898
42375,85,169.569942,5,0.000000,150.893687
42513,85,169.569942,5,0.000000,150.893687
42554,86,170.488503,4,0.000000,151.720392
42805,86,170.488503,4,0.000000,151.720392
42815,86,170.488503,3,0.000000,151.720392
42923,86,170.488503,5,0.000000,151.531341
43044,86,170.488503,4,0.000000,152.104428
43065,86,170.488503,6,0.000000,152.104428
43283,86,170.488503,5,0.000000,152.293479
43334,86,170.488503,4,0.000000,152.293479
43544,86,170.488503,3,0.000000,153.439652
43615,87,171.925985,2,0.000000,154.733387
43734,87,171.925985,2,0.000000,154.733387
43834,88,172.043504,1,0.000000,154.839154
44034,89,172.945933,1,0.000000,155.651340
44044,89,172.945933,1,0.000000,155.651340
44134,90,175.550732,4,0.000000,157.810567
44184,90,175.550732,4,0.000000,157.810567
44253,90,175.550732,3,0.000000,157.837009
44294,90,175.550732,2,0.000000,157.889892
44374,90,175.550732,5,0.000000,157.889892
44374,90,175.550732,8,0.000000,155.625856
44455,90,175.550732,7,0.000000,155.731623
44524,90,175.550732,6,0.000000,155.731623
44714,90,175.550732,9,0.000000,155.731623
44875,90,175.550732,8,0.000000,156.055057
44983,91,175.607866,7,0.000000,156.106478
